sequence_id,prompt,n_frames,mm_mae,mm_rmse,mm_dtw_mae,mm_pearson_r,mm_r2,kin_mae,kin_rmse,kin_dtw_mae,kin_pearson_r,kin_r2,kin_timing_s,mm_timing_s
Playing_the_Violin_while_standing_1_clip1,playing the violin while standing,256,0.014297425746917725,0.023641090840101242,0.014297425746917725,-5.5369313578523816e-09,-47280.1171875,0.013475142419338226,0.016895418986678123,0.013475142419338226,0.0,-131463.421875,0.23826616700011982,0.060307417006697506
Raise_your_hand_high_and_sitting_at_the_same_time_clip1,raise your hand high and sitting at the same time,167,0.014297755435109138,0.02358616515994072,0.01429775357246399,-4.220925831077693e-09,-31373.154296875,0.013762442395091057,0.017802925780415535,0.013762442395091057,0.0,-82592.171875,0.15532054200002676,0.059957667006528936
Act_cute_while_sitting_clip1,act cute while sitting,132,0.014299789443612099,0.023223401978611946,0.014299786649644375,7.822984038341474e-09,-34747.2421875,0.01293613389134407,0.01581590063869953,0.01293613389134407,0.0,-91377.7109375,0.12531791599997177,0.04228775000956375
Getting_up_and_sitting_at_the_same_time_clip1,getting up and sitting at the same time,210,0.014302356168627739,0.023699292913079262,0.014302356168627739,-5.0247179750329e-09,-43080.29296875,0.014596948400139809,0.019777411594986916,0.014596948400139809,0.0,-90047.1875,0.18535866599995643,0.06355024999356829
Simultaneously_Apply_cream_on_the_face_and_sitting_clip1,simultaneously apply cream on the face and sitting,179,0.01430372055619955,0.02342137321829796,0.01430372055619955,-1.519108749903353e-08,-31777.5625,0.012999206781387329,0.016031036153435707,0.012999206781387329,0.0,-99278.0078125,0.15564349999976912,0.05568900000071153
walking_during_Voting_1_clip1,walking during voting,207,0.014303838834166527,0.02395746298134327,0.014303838834166527,-7.20752790783763e-10,-17011.634765625,0.0175174493342638,0.02671627327799797,0.0175174493342638,0.0,-83573.4765625,0.2724424580010236,0.05637137500161771
Hand_touches_arm_while_sitting_3_clip1,hand touches arm while sitting,131,0.014307009056210518,0.023999061435461044,0.014307009056210518,-5.2864166377730726e-09,-35264.09375,0.013837339356541634,0.017551803961396217,0.013837339356541634,0.0,-71926.921875,0.1271144170000298,0.0634619170014048
Hand_touches_nose_during_sitting_3_clip1,hand touches nose during sitting,113,0.014309246093034744,0.023497160524129868,0.014309246093034744,2.7203589381130655e-10,-43740.8984375,0.013121229596436024,0.016279617324471474,0.013121229596436024,0.0,-99217.015625,0.11480412500009152,0.05926349999208469
Simultaneously_Sniffing_and_standing_1_clip1,simultaneously sniffing and standing,143,0.014311390928924084,0.023148005828261375,0.014311390928924084,-1.5656247853712557e-08,-36269.34375,0.013023159466683865,0.016092902049422264,0.013023159466683865,0.0,-113234.25,0.13487974999998187,0.05806045900681056
Playing_with_a_water_gun_during_sitting_4_clip1,playing with a water gun during sitting,153,0.014311806298792362,0.02353854849934578,0.014311806298792362,-5.234055411307281e-09,-38188.9765625,0.013237419538199902,0.01639028638601303,0.013237419538199902,0.0,-104053.8671875,0.14027695799995854,0.059537665991229005
Simultaneously_Beard_stroking_and_walking_clip1,simultaneously beard stroking and walking,256,0.014313189312815666,0.024460721760988235,0.014313189312815666,4.432568090351197e-09,-23501.43359375,0.01781773939728737,0.02837446518242359,0.01781773939728737,0.0,-88056.890625,0.23255650000010064,0.056028416991466656
walking_and_Cutting_Vegetables_at_the_same_time_1_clip1,walking and cutting vegetables at the same time,256,0.014314020983874798,0.02396938018500805,0.014314022846519947,4.966159705688256e-10,-31266.919921875,0.016468536108732224,0.023759419098496437,0.016468536108732224,0.0,-92789.9375,0.27964624999731313,0.05529037499218248
Simultaneously_sitting_and_Hunting_clip1,simultaneously sitting and hunting,177,0.014317775145173073,0.02316937781870365,0.014317774213850498,4.298401190538925e-09,-37748.58203125,0.013320418074727058,0.016686206683516502,0.013320418074727058,0.0,-102011.09375,0.16750083299984908,0.05804737500147894
sitting_while_Holding_the_pill_1_clip1,sitting while holding the pill,147,0.014317923225462437,0.023606054484844208,0.014317923225462437,8.486492619752539e-10,-43942.46875,0.01331492979079485,0.016466114670038223,0.01331492979079485,0.0,-90631.578125,0.19890825000038603,0.0534744159958791
Simultaneously_Put_on_the_jacket_and_sitting_clip1,simultaneously put on the jacket and sitting,170,0.014319908805191517,0.023640183731913567,0.014319909736514091,3.517154900656294e-10,-25250.0234375,0.013685558922588825,0.01789766363799572,0.013685558922588825,0.0,-77570.484375,0.1429830829997627,0.06195958299213089
Eating_watermelon_and_sitting_at_the_same_time_1_clip1,eating watermelon and sitting at the same time,256,0.014321126975119114,0.02329459972679615,0.014321126975119114,-6.886811565465223e-09,-53162.26953125,0.013187463395297527,0.0162524227052927,0.013187463395297527,0.0,-138850.421875,0.2650409170000785,0.06497520799166523
sitting_and_Hand_touches_neck_at_the_same_time_1_clip1,sitting and hand touches neck at the same time,116,0.014321978203952312,0.023612938821315765,0.014321977272629738,-2.461755466143245e-09,-21816.859375,0.014659663662314415,0.02030973695218563,0.014659663662314415,0.0,-55400.4453125,0.16741320900109713,0.05618720799975563
walking_while_Play_ball_with_both_hands_clip1,walking while play ball with both hands,204,0.014322375878691673,0.024614252150058746,0.014322374947369099,-4.6682799847985734e-09,-28085.40234375,0.01702267676591873,0.025217147544026375,0.01702267676591873,0.0,-87613.921875,0.2659832919998735,0.06420779100153595
walking_and_Cutting_Vegetables_at_the_same_time_1_clip1,walking and cutting vegetables at the same time,256,0.014322392642498016,0.023982083424925804,0.014322392642498016,-1.8402814827567227e-09,-31546.955078125,0.01646135002374649,0.02374741993844509,0.01646135002374649,0.0,-93695.8671875,0.27964624999731313,0.060282792008365504
Hand_touches_nose_during_sitting_1_clip1,hand touches nose during sitting,174,0.014326336793601513,0.02372943051159382,0.014326336793601513,-7.49855910697761e-09,-32319.87890625,0.013236439786851406,0.016449356451630592,0.013236439786851406,0.0,-100460.65625,0.1361923750000642,0.056249834000482224
walking_while_Painting_Walls_clip1,walking while painting walls,230,0.01432674378156662,0.024222049862146378,0.01432674378156662,8.152050590126692e-09,-24318.4765625,0.017410246655344963,0.02593737468123436,0.017410246655344963,0.0,-75958.9609375,0.2638510420001694,0.057727791005163454
standing_during_Touching_the_Pocket_1_clip1,standing during touching the pocket,157,0.014327519573271275,0.023340590298175812,0.01432752050459385,9.688915447725321e-09,-42878.87109375,0.013165604323148727,0.016293229535222054,0.013165604323148727,0.0,-123745.5859375,0.20172399999864865,0.04400395900302101
Hand_touches_neck_and_standing_at_the_same_time_1_clip1,hand touches neck and standing at the same time,135,0.01432826928794384,0.023589206859469414,0.01432826928794384,2.6461905999752844e-09,-23671.7578125,0.014358723536133766,0.019463296979665756,0.014358723536133766,0.0,-65406.61328125,0.13315416699992966,0.06408066699805204
Simultaneously_Akimbo_and_standing_3_clip1,simultaneously akimbo and standing,134,0.0143350251019001,0.02358546294271946,0.014335026033222675,2.77199307952003e-09,-30108.041015625,0.01297845970839262,0.015966160222887993,0.01297845970839262,0.0,-101601.8125,0.13006858300013846,0.059996958007104695
Sneezing_and_sitting_at_the_same_time_1_clip1,sneezing and sitting at the same time,167,0.014335458166897297,0.02360464259982109,0.014335457235574722,2.2918792197401672e-08,-45689.83203125,0.01354620885103941,0.01690160483121872,0.01354620885103941,0.0,-102952.1328125,0.22550708299968392,0.1147174579964485
sitting_and_Twist_the_waist_at_the_same_time_clip1,sitting and twist the waist at the same time,176,0.014337931759655476,0.02360640838742256,0.014337931759655476,-1.7491819104265005e-09,-47242.06640625,0.013722455129027367,0.017189206555485725,0.013722455129027367,0.0,-109589.1640625,0.2462640419980744,0.05365791700023692
Awkward_turtle._and_standing_at_the_same_time_clip1,awkward turtle. and standing at the same time,172,0.014339045621454716,0.02327939122915268,0.014339045621454716,-2.3065804821698066e-09,-56110.13671875,0.01306160818785429,0.016140084713697433,0.01306160818785429,0.0,-131471.828125,0.15000958300004186,0.03699112498725299
Concession_and_sitting_at_the_same_time_clip1,concession and sitting at the same time,145,0.01434004120528698,0.024439243599772453,0.01434004120528698,-1.8642318799777513e-09,-25348.857421875,0.015337337739765644,0.023199567571282387,0.015337337739765644,0.0,-65600.375,0.14616179199992985,0.05703195800015237
sitting_while_Stand_up_3_clip1,sitting while stand up,199,0.014340641908347607,0.024282801896333694,0.014340641908347607,4.2104930653152906e-10,-33549.2578125,0.015106053091585636,0.02200743556022644,0.015106053091585636,0.0,-80718.96875,0.24580545800199616,0.05581641700700857
Playing_with_a_water_gun_during_sitting_clip1,playing with a water gun during sitting,163,0.014340857043862343,0.02360472083091736,0.014340857043862343,-1.9500510095582513e-09,-49754.4921875,0.013179432600736618,0.016230279579758644,0.013179432600736618,0.0,-129317.2890625,0.1506230830000277,0.061089916998753324
Hand_touches_nose_during_walking_clip1,hand touches nose during walking,207,0.01434212364256382,0.024650665000081062,0.01434212364256382,-3.0726794442159644e-09,-25451.44921875,0.018113750964403152,0.028523068875074387,0.018113750964403152,0.0,-85920.5859375,0.1851529999999002,0.05948862500372343
Hand_touches_nose_during_sitting_2_clip1,hand touches nose during sitting,116,0.014343519695103168,0.02394537255167961,0.014343519695103168,-2.3442199292844634e-09,-17500.49609375,0.014829577878117561,0.02186887338757515,0.014829577878117561,0.0,-52926.36328125,0.11852050000015879,0.05548899999121204
Simultaneously_standing_and_Drying_hair_clip1,simultaneously standing and drying hair,182,0.014345166273415089,0.02317565679550171,0.014345166273415089,-2.1017314111304586e-08,-42302.484375,0.013278286904096603,0.016601935029029846,0.013278286904096603,0.0,-123021.0,0.4312030000000959,0.06452858299599029
Simultaneously_standing_and_Traffic_Direction_2_clip1,simultaneously standing and traffic direction,175,0.014345837756991386,0.025389453396201134,0.014345837756991386,1.2631129919782325e-08,-24393.921875,0.015209769830107689,0.024402545765042305,0.015209769830107689,0.0,-78443.34375,1.914694082999631,0.06055808400560636
sad_during_sitting_1_clip1,sad during sitting,201,0.014346928335726261,0.023342883214354515,0.014346926473081112,2.4812192231382646e-11,-80678.03125,0.012966911308467388,0.01598259247839451,0.012966911308467388,0.0,-224779.3125,0.25653925000005984,0.06276916699425783
Playing_with_a_water_gun_during_sitting_3_clip1,playing with a water gun during sitting,151,0.014347406104207039,0.023665420711040497,0.014347407035529613,2.495517348322096e-09,-31286.517578125,0.013195070438086987,0.016289114952087402,0.013195070438086987,0.0,-82388.3671875,0.13966995900000256,0.05472687499423046
Drinking_through_a_straw_during_sitting_clip1,drinking through a straw during sitting,253,0.014347856864333153,0.02350440062582493,0.014347856864333153,-6.932189267061517e-10,-30034.5625,0.013721257448196411,0.017917336896061897,0.013721257448196411,0.0,-99181.9375,0.22817208299989034,0.058753000004799105
Counting_Money_during_sitting_clip1,counting money during sitting,163,0.014349636621773243,0.023167414590716362,0.014349636621773243,8.716177113399226e-09,-25972.1015625,0.013140855357050896,0.016211828216910362,0.013140855357050896,0.0,-112878.703125,0.162500707999925,0.05942579099792056
standing_while_Hug_clip1,standing while hug,133,0.014365150593221188,0.023560909554362297,0.014365150593221188,-2.9926419120585024e-09,-46754.3046875,0.013356871902942657,0.016671855002641678,0.013356871902942657,0.0,-117682.7734375,0.18565195800329093,0.0564913330017589
standing_during_Building_blocks_1_clip1,standing during building blocks,159,0.014366867020726204,0.02326696366071701,0.014366867020726204,-1.522410997267798e-08,-107579.4375,0.012965275906026363,0.015963098034262657,0.012965275906026363,0.0,-308773.28125,0.20504691699898103,0.05759691700222902
Simultaneously_sitting_and_Zhan_Zhuang_Gong_clip1,simultaneously sitting and zhan zhuang gong,115,0.014366984367370605,0.023555759340524673,0.014366984367370605,6.1143259344476064e-09,-13127.7587890625,0.013687914237380028,0.017454616725444794,0.013687914237380028,0.0,-63456.08203125,0.11665762500024357,0.06214120800723322
Nausea_or_vomiting_and_walking_at_the_same_time_clip1,nausea or vomiting and walking at the same time,178,0.01436784490942955,0.02436530403792858,0.014367843978106976,1.2276484273598953e-09,-24584.181640625,0.01822117157280445,0.0285776499658823,0.01822117157280445,0.0,-67791.0078125,0.1489482079998652,0.0630513750074897
Both_hands_indicate_to_move_forward_while_standing_clip1,both hands indicate to move forward while standing,200,0.014368771575391293,0.02400386333465576,0.014368771575391293,8.753715530218642e-10,-76001.5,0.01340293325483799,0.01685570552945137,0.01340293325483799,0.0,-191607.140625,0.1698696670000004,0.036988583000493236
sitting_during_Phone_call_gesture_clip1,sitting during phone call gesture,161,0.014369227923452854,0.023439612239599228,0.014369227923452854,-2.146533395475103e-09,-33799.7421875,0.013534779660403728,0.017406240105628967,0.013534779660403728,0.0,-86656.203125,0.19444141699932516,0.04885512500186451
standing_during_Playing_handsome_2_clip1,standing during playing handsome,168,0.014372064732015133,0.02359580621123314,0.014372064732015133,3.831551742550232e-10,-25078.0625,0.014041771180927753,0.01948685385286808,0.014041771180927753,0.0,-85454.890625,0.22096474999852944,0.061321833010879345
standing_while_Apply_cream_to_hands_clip1,standing while apply cream to hands,215,0.014374613761901855,0.02359747141599655,0.014374613761901855,1.230294532916787e-09,-93573.1875,0.0130518339574337,0.01622912287712097,0.0130518339574337,0.0,-246030.859375,0.28748295799960033,0.06495191699650604
Eating_watermelon_and_sitting_at_the_same_time_1_clip1,eating watermelon and sitting at the same time,256,0.014376811683177948,0.023421019315719604,0.014376811683177948,3.2821982909325698e-09,-54664.58984375,0.013116265647113323,0.016147401183843613,0.013116265647113323,0.0,-141791.046875,0.2650409170000785,0.06130658299662173
Selling_and_sitting_at_the_same_time_1_clip1,selling and sitting at the same time,199,0.014384394511580467,0.024242596700787544,0.014384393580257893,1.0262499294810823e-08,-29961.078125,0.01468265987932682,0.02100568823516369,0.01468265987932682,0.0,-77572.7578125,0.17492170800005624,0.060155458995723166
